,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,구_동,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
102,2021,3,U,관광특구,1001496,강남구 도곡동,강남 마이스 관광특구,CS100010,커피-음료,1587526033,222886,76,24,14,14,14,18,16,13,11,0,17,37,29,16,1,43,57,1,28,35,20,11,5,1211515839,376010194,216519150,224770204,227792197,285216303,257217985,208465819,167544375,0,276891543,590009625,453555474,259761324,7308067,554342508,740584277,12508977,366798343,456386065,251945158,148038162,59250081,166216,56670,29606,31234,31808,38493,35075,30770,25900,0,49044,79705,60405,32935,797,77959,121076,1977,58560,68249,38569,24135,7545,51
103,2021,4,U,관광특구,1001496,강남구 도곡동,강남 마이스 관광특구,CS100010,커피-음료,2493559877,316414,73,27,12,13,14,16,18,15,13,0,14,36,29,20,1,38,62,2,30,35,19,10,4,1811239976,682319901,301994828,317236889,357441529,391673724,442893006,362255715,320064186,84643,357399788,888299839,730978694,497971065,18825848,800961526,1290004830,35919625,634088378,733044121,386125363,210570943,91217926,228334,88080,38431,42607,44588,48570,54138,46264,41816,18,58657,111557,87509,56716,1957,103413,184276,5190,92275,97129,52679,30599,9817,51
104,2021,1,A,골목상권,2110972,강남구 도곡동,강남세브란스병원미래의학연구센터,CS100010,커피-음료,56489320,4546,94,6,20,21,24,14,15,6,1,1,21,37,29,10,3,54,46,0,18,36,24,14,8,52871056,3618264,11494085,11640316,13312051,8113496,8311108,3310133,308131,360493,11756935,20944735,16278943,5734565,1413649,15022227,12960377,0,5147383,10010362,6709925,3918917,2196018,4154,392,806,966,933,671,778,378,14,20,682,1815,1240,679,110,1754,1761,0,840,1207,765,459,242,6
105,2021,2,A,골목상권,2110972,강남구 도곡동,강남세브란스병원미래의학연구센터,CS100010,커피-음료,66972249,5698,93,7,21,16,14,19,24,7,0,0,21,42,24,12,2,56,44,0,13,32,22,21,12,61992413,4979836,13924125,10387302,9012143,12868613,15800230,4892566,87270,0,13887842,28058408,16049819,7683138,1293042,21280618,16452043,45459,4954000,11954113,8312565,7946196,4520327,5093,605,885,950,918,1021,1319,591,14,0,954,2335,1372,949,88,2763,1970,11,795,1733,902,946,344,6
106,2021,3,A,골목상권,2110972,강남구 도곡동,강남세브란스병원미래의학연구센터,CS100010,커피-음료,54758594,5242,90,11,19,22,17,21,11,11,0,0,20,42,24,12,2,57,43,2,21,29,25,15,9,49019306,5739288,10444472,11881884,9066294,11364254,6262402,5739288,0,232944,11092775,22796442,12868948,6752512,1014973,19001170,14276943,670526,6941938,9509503,8170920,5105352,2879875,4518,724,770,934,902,1110,802,724,0,13,683,2331,1252,839,124,2664,1888,103,1031,1302,1135,673,307,6
107,2021,4,A,골목상권,2110972,강남구 도곡동,강남세브란스병원미래의학연구센터,CS100010,커피-음료,78730166,8350,90,10,21,19,16,14,21,9,1,0,15,53,19,11,3,48,52,1,19,30,28,15,7,70739965,7990201,16179854,14573946,12408245,11085513,16492407,7125798,864403,0,11420837,41663253,14910580,8338203,2397293,27139486,29815959,583226,10737689,17228091,15954483,8233414,4218537,7367,983,1318,1547,1376,1373,1753,858,125,0,1229,4238,1862,952,69,3846,3676,100,1587,2392,1911,1038,494,9
108,2021,1,D,발달상권,2120201,강남구 도곡동,도곡1동,CS100010,커피-음료,1384149558,219172,79,21,13,15,14,25,12,13,8,0,20,43,23,13,2,47,54,2,26,33,22,11,5,1096121895,288027663,183567574,204199087,198078116,339627559,170649559,179714873,108312790,69452,279863924,593193590,312064190,174725995,24232407,514124469,590656620,19522020,288333993,366866687,247050293,124517709,58490390,178493,40679,36335,37564,37939,34885,31770,20695,19984,10,83137,66390,39296,28378,1961,99969,105897,3920,66717,53820,49254,23803,8354,39
109,2021,2,D,발달상권,2120201,강남구 도곡동,도곡1동,CS100010,커피-음료,2015421830,289424,81,19,14,17,16,19,16,11,9,0,21,34,26,17,2,44,56,1,22,23,21,16,17,1628880722,386541108,272109748,334371687,323753853,372565135,326080299,215883677,170657431,0,417839258,693001186,522262247,344970711,37348428,783816404,989183701,17132749,397277003,401899454,368605783,289057573,299027544,231420,58004,45895,47646,46368,46168,45343,30142,27862,0,99397,87418,54196,44811,3602,125571,142178,3640,85674,68108,63111,31240,15973,51
110,2021,3,D,발달상권,2120201,강남구 도곡동,도곡1동,CS100010,커피-음료,2043378614,294521,77,24,13,15,16,17,15,16,8,0,25,35,25,14,1,49,51,2,23,28,20,15,14,1563061102,480317512,267783349,295423398,334438760,353160815,312254780,318601610,161715902,0,509758477,713265376,505916539,295166778,19271444,899366101,932456805,28950662,418619107,504746036,363054787,264771593,251680719,238399,56122,46496,44097,47292,52409,48105,31815,24307,0,115577,88157,48845,39669,2273,132540,140837,5598,87203,66098,65042,33327,16108,54
111,2021,4,D,발달상권,2120201,강남구 도곡동,도곡1동,CS100010,커피-음료,1957039187,265949,86,14,13,30,15,13,15,7,6,0,19,31,35,13,2,49,51,2,28,27,24,13,7,1689751626,267287561,255703560,587858844,285368139,261038503,299782580,142640247,124647314,6351441,375076006,609744974,679857225,245441117,40568424,700096729,727539896,29382134,391979231,378665184,338520691,184481101,104608291,218925,47024,42077,45538,46689,41320,43301,24199,22825,23,93783,80530,49428,37951,4234,118214,126041,5468,78933,60195,56715,29430,13521,39
112,2021,1,A,골목상권,2110978,강남구 도곡동,도곡2동주민센터(대치중학교),CS100010,커피-음료,150286974,12295,62,38,10,11,13,12,17,18,20,0,6,33,35,25,2,43,58,0,27,32,18,15,8,92844065,57442909,14758526,16375070,19634484,17259392,24816593,27475410,29967499,0,9152295,48914611,52297851,37228300,2693917,55173116,74568727,250574,35568856,41160462,23138623,19452161,10171167,7672,4623,1325,1414,1804,1579,1550,2193,2430,0,994,3538,4516,3033,214,4786,6406,29,3480,3432,1862,1530,858,6
113,2021,2,A,골목상권,2110978,강남구 도곡동,도곡2동주민센터(대치중학교),CS100010,커피-음료,200353935,16906,61,40,10,12,13,13,13,17,22,0,7,31,32,28,2,42,59,1,28,32,16,17,7,121166747,79187188,20463232,23127897,25950027,26298100,25327491,34369318,44817870,0,13159531,62229656,64113251,56226113,4625384,71669672,100871019,977921,47721704,54728225,28128851,28717554,12266434,10382,6524,1842,1969,2223,2222,2126,2906,3618,0,1354,4914,5821,4436,381,6191,8667,87,4485,4553,2399,2340,994,4
114,2021,3,A,골목상권,2110978,강남구 도곡동,도곡2동주민센터(대치중학교),CS100010,커피-음료,162313559,13815,61,40,11,11,12,15,11,20,20,0,9,29,35,26,1,43,57,0,30,30,17,14,9,98264070,64049489,17152142,18335788,20195107,24073645,18507388,31930170,32119319,0,14506001,47374118,56865711,41558261,2009468,61405295,82167851,501149,42540083,42464033,24920917,20224358,12922607,8637,5178,1628,1736,1842,1842,1589,2584,2594,0,1666,3909,4671,3442,127,5567,7009,48,4045,3588,1861,1794,1238,3
115,2021,4,A,골목상권,2110978,강남구 도곡동,도곡2동주민센터(대치중학교),CS100010,커피-음료,209118278,16721,63,37,11,12,13,12,15,17,20,0,7,33,32,24,5,41,59,1,24,33,19,14,10,131199462,77918816,22314750,24216970,26578412,25914439,32174891,35822356,42096460,0,14105279,68451596,66079430,50569181,9912792,75376024,106585670,1442995,43360055,59798500,33860662,25832539,17666942,10705,6016,1940,1881,2291,2106,2487,2837,3179,0,1393,5148,5482,3987,711,6405,8463,127,4152,4407,2555,1969,1657,5
116,2021,1,D,발달상권,2120205,강남구 도곡동,매봉역,CS100010,커피-음료,3182581941,216543,67,34,13,13,15,13,13,16,17,0,13,44,23,18,2,41,59,0,23,25,20,20,11,2114894338,1067687603,410650955,417165825,465950648,399852597,421274313,512886946,554800657,0,424532368,1386970492,734958255,575628798,60492028,1152574910,1629370590,7348138,628318024,707989682,564895940,560959059,312434656,155074,61469,30631,30904,33779,28638,31122,30993,30476,0,37449,86606,52170,38199,2119,83583,114756,981,54725,55133,37984,32137,17383,59
117,2021,2,D,발달상권,2120205,강남구 도곡동,매봉역,CS100010,커피-음료,3602601811,259454,69,31,12,14,15,13,15,15,16,0,16,44,21,17,3,41,60,1,22,28,22,18,10,2491665631,1110936180,426329519,505487856,553378930,476835144,529634182,523222836,587713344,432961,573336026,1580387956,740490303,597443088,110511477,1254900896,1845681430,19439327,684647967,858759081,693724452,543747077,300264423,190179,69275,35112,37467,39465,37572,40563,33689,35586,20,50968,104835,57340,41946,4345,98412,136931,1591,65115,71406,47401,32568,17262,63
118,2021,3,D,발달상권,2120205,강남구 도곡동,매봉역,CS100010,커피-음료,3494015070,249825,69,31,13,12,14,15,15,16,15,0,16,45,21,17,2,41,59,1,23,28,22,17,10,2414657536,1079357534,440188439,424308876,493488020,534309341,522362860,540829789,538527745,82282,567061682,1568874565,716236756,578369151,63390634,1217680793,1752972467,16448705,669732441,826926890,657459274,509777675,290308276,185406,64419,32929,33856,38052,40822,39747,32700,31719,8,47551,102296,54769,42292,2909,94652,129795,1871,62232,66091,45901,31536,16818,62
119,2021,4,D,발달상권,2120205,강남구 도곡동,매봉역,CS100010,커피-음료,3324131391,230701,66,34,13,11,13,14,15,17,17,0,18,46,22,13,2,39,61,1,22,28,23,17,11,2190536426,1133594965,440289813,375946109,429732727,449006608,495561169,575295974,558298991,1880736,586087639,1518807318,714589626,443544398,59221674,1122782068,1760188960,19729172,622739094,793354072,665787619,475147757,306213314,165490,65211,31459,29882,33072,33823,37254,33578,31633,98,41398,97746,52287,35651,3521,86082,121665,1887,55125,59420,43968,29283,18060,55
120,2021,1,A,골목상권,2110975,강남구 도곡동,매봉역 1번,CS100010,커피-음료,33647311,7242,89,11,19,19,21,15,15,8,3,0,45,31,14,10,1,46,54,0,23,43,21,10,4,29923336,3723975,6392900,6342103,7006851,5032451,5149031,2678261,1045714,0,15006937,10462367,4731805,3180021,266181,15442751,17821585,131395,7469427,14136362,6884478,3401053,1241620,6612,630,1307,1424,1576,1171,1134,472,158,0,4117,1796,798,498,33,3402,3802,26,1763,3337,1345,514,219,6
121,2021,2,A,골목상권,2110975,강남구 도곡동,매봉역 1번,CS100010,커피-음료,56232930,11778,92,8,16,19,17,19,22,5,3,0,50,24,16,11,0,42,58,1,24,43,18,12,3,51880375,4352555,9154154,10695166,9377737,10589109,12064209,2809788,1542767,0,27814725,13390013,8812297,6044489,171406,21909059,30409917,466752,12334929,22212878,9211657,6392026,1700731,10950,828,2045,2349,2033,2313,2210,535,293,0,6392,2602,1673,1069,42,4769,6522,48,2945,5194,1884,907,312,6
122,2021,3,A,골목상권,2110975,강남구 도곡동,매봉역 1번,CS100010,커피-음료,49338469,10565,91,9,15,20,16,21,19,7,2,0,44,26,21,10,0,42,58,1,23,45,13,12,5,45022524,4315945,7510112,10032305,7744440,10361991,9373676,3343567,972378,0,21747493,12730489,10166836,4693651,0,19087116,26609009,634245,10632343,20485442,5931885,5521788,2490424,9827,738,1742,2040,1748,2208,2089,527,211,0,5588,2428,1664,885,0,4409,5825,118,2577,4807,1277,981,473,6
123,2021,4,A,골목상권,2110975,강남구 도곡동,매봉역 1번,CS100010,커피-음료,42787256,8722,93,7,16,20,19,18,20,4,2,0,44,32,18,5,0,38,62,1,25,42,16,9,6,39921729,2865527,6892027,8566309,8241726,7663687,8557980,1857839,1007688,0,18995205,13794759,7638469,2166536,192287,15040238,24691364,387848,10090543,16776080,6345162,3670934,2461031,8218,504,1438,1858,1605,1579,1738,326,178,0,4725,2486,1126,364,21,3077,5364,71,2352,3701,1318,603,395,6
124,2021,1,D,발달상권,2120212,강남구 도곡동,한티역,CS100010,커피-음료,1153667680,161373,68,32,13,17,15,12,13,18,14,1,13,27,30,27,2,39,61,8,20,15,30,22,5,787410271,366257409,144808970,189930338,168003195,134268973,150398795,204087042,162170367,5735141,152897266,316380545,350117032,307536066,21001630,431935967,666190543,83608204,222817946,161244146,333938266,244622713,51895232,108443,52930,21136,22264,23666,19578,21799,29408,23522,127,24253,45017,48084,40614,3278,61030,95239,15140,32749,24104,48052,30409,5810,52
125,2021,2,D,발달상권,2120212,강남구 도곡동,한티역,CS100010,커피-음료,2196567661,239732,71,29,12,16,13,16,14,18,11,0,12,29,28,27,4,44,56,7,16,13,26,24,14,1559755482,636812179,261008663,355727191,291674996,350643827,300700805,393199143,243613036,5023947,271137575,626554280,624838840,588634007,80379012,930253188,1181418013,144504192,341478791,283308624,539951337,511223330,291204926,158950,80782,29468,30948,34770,31579,32185,44495,36287,820,34136,61696,68939,64321,9820,92458,139976,26815,51048,32333,67033,45494,9714,60
126,2021,3,D,발달상권,2120212,강남구 도곡동,한티역,CS100010,커피-음료,2260510616,255199,73,27,13,12,13,22,12,16,11,0,13,31,29,25,2,47,53,8,16,11,27,26,13,1655738207,604772409,301827058,281229105,301121156,503819176,267741712,356374543,248397866,638251,297452800,691439265,660057799,562754373,48168128,1018916316,1156696476,162497192,342458566,227679225,590970189,572365104,279642520,174374,80825,34805,32839,34732,37158,34840,45458,35367,146,43464,70026,69217,65130,7216,106197,140988,28841,47439,33648,73786,54329,9138,57
127,2021,4,D,발달상권,2120212,강남구 도곡동,한티역,CS100010,커피-음료,1577122422,234840,68,32,13,12,15,14,15,18,14,0,16,27,29,25,3,40,60,8,18,15,33,22,5,1069861582,507260840,199614237,183216865,231580089,222018291,233432100,284456690,222804150,2470943,248521147,425790891,460205993,394326593,45806855,590903322,889544010,115417354,262005653,228160674,490715014,317885734,66262898,158171,76669,29145,29420,33870,33007,32729,42543,34126,274,40462,63046,66823,56989,7246,91349,133883,20134,43899,35118,72824,44367,8893,56
128,2021,1,A,골목상권,2110982,강남구 삼성동,강남구보훈회관,CS100010,커피-음료,14043834,1467,87,13,25,14,11,22,15,9,5,0,25,45,25,6,0,35,65,0,14,23,43,18,3,12184258,1859576,3450112,1954955,1516207,3146213,2116771,1201785,657791,0,3468532,6266114,3436300,872888,0,3968452,7271220,0,1519497,2605510,4815029,1964164,335474,1229,238,282,276,210,237,224,145,93,0,427,580,382,78,0,395,921,0,210,282,632,157,33,3
129,2021,2,A,골목상권,2110982,강남구 삼성동,강남구보훈회관,CS100010,커피-음료,12341473,1467,77,23,20,16,10,17,14,10,13,0,41,25,24,10,0,22,79,0,11,23,51,13,2,9491923,2849550,2416065,1921408,1260985,2112167,1781298,1252434,1597116,0,4997237,3108062,2986371,1249803,0,2541226,9283881,0,1264972,2750674,6062912,1566187,180362,1151,316,302,229,138,264,218,171,145,0,534,433,355,145,0,279,1115,0,193,321,697,172,14,3
130,2021,3,A,골목상권,2110982,강남구 삼성동,강남구보훈회관,CS100010,커피-음료,14294453,1651,81,19,18,14,12,22,16,11,7,0,30,38,21,10,0,28,72,0,14,28,48,7,3,11640266,2654187,2584460,1926012,1683287,3162000,2284507,1605010,1049177,0,4332869,5471503,3020576,1469505,0,3469847,8853865,36178,1729333,3465900,5868810,805793,417697,1323,328,271,190,243,376,243,197,131,0,488,638,335,190,0,356,1144,7,210,460,697,92,34,3
131,2021,4,A,골목상권,2110982,강남구 삼성동,강남구보훈회관,CS100010,커피-음료,13764274,1710,80,20,17,14,13,18,18,11,9,0,24,45,29,3,0,20,80,0,24,25,35,13,3,10973267,2791007,2377914,1966795,1768142,2412776,2447640,1541205,1249802,0,3320529,6147713,3924381,371651,0,2327264,9497842,0,2864679,2962032,4096722,1536599,365074,1382,328,289,269,250,343,231,197,131,0,434,723,493,60,0,315,1236,0,263,532,513,157,86,3
132,2021,1,D,발달상권,2120209,강남구 삼성동,"강남구청(청담역_8번, 강남세무서)",CS100010,커피-음료,473266637,71019,77,23,13,16,18,14,15,14,9,0,19,43,24,14,1,39,61,2,27,32,22,13,5,364921708,108344929,63373137,76600036,86167034,67789095,70992406,67081505,41263424,0,88029538,202811129,112104601,66722010,3599359,170851271,272014267,7574863,117587605,143054340,98171512,55380064,21097156,54764,16255,10181,11457,12689,10271,10166,9584,6671,0,16400,27953,16326,9921,419,25185,43316,1770,20885,21605,13817,7630,2794,24
133,2021,2,D,발달상권,2120209,강남구 삼성동,"강남구청(청담역_8번, 강남세무서)",CS100010,커피-음료,514934621,79204,79,21,15,15,17,16,16,12,9,0,19,40,25,15,1,41,60,2,27,32,21,13,5,407505303,107429318,77497778,78274124,85107441,83986849,82639111,62217202,45212116,0,95994823,204229964,130270137,79163438,5276259,189726337,278487534,9707703,124268197,148385944,98903865,62131537,24816620,62302,16902,12272,12058,12809,13042,12121,9126,7776,0,18091,28874,19561,12091,587,29135,46795,2003,22724,23200,15622,8945,3435,23
134,2021,3,D,발달상권,2120209,강남구 삼성동,"강남구청(청담역_8번, 강남세무서)",CS100010,커피-음료,439973490,73085,79,21,14,16,15,17,17,12,9,0,22,39,23,15,1,43,58,2,28,29,22,14,5,347741733,92231757,62722672,68787050,65063947,76528163,74639901,54577383,37654374,0,97384423,171516134,101996896,66881055,2194982,173595210,235146402,8153895,112684121,119310176,89439241,57088943,22065237,57944,15141,10902,10891,11240,12740,12171,8763,6378,0,19306,27131,16029,10345,274,28263,42538,1720,21648,19756,15078,9494,3103,21
135,2021,4,D,발달상권,2120209,강남구 삼성동,"강남구청(청담역_8번, 강남세무서)",CS100010,커피-음료,399281047,59852,81,19,15,16,16,17,17,11,8,0,21,40,24,15,1,41,59,2,25,29,24,15,6,321730734,77550313,58078317,63400089,63982613,66695142,69574573,45234340,32315973,0,82650121,159878786,95422923,58119619,3209598,149791461,214808459,7387979,89697200,105530797,86268466,52752808,22962669,47831,12021,9014,9184,9723,9878,10032,6677,5344,0,15142,22689,13361,8312,348,22815,34347,1534,15049,16241,13780,7578,2983,24
136,2021,1,D,발달상권,2120203,강남구 삼성동,강남구청역,CS100010,커피-음료,3110156732,281787,83,17,13,17,18,15,20,12,6,0,11,35,27,23,4,32,68,2,25,24,32,13,4,2568870671,541286061,405522037,538127667,556396652,458145585,610678730,357281292,184004769,13167226,351122340,1073503653,830188800,712507200,129667513,898719467,1914524867,55640065,699266566,670204043,898436479,367387691,122309494,229124,52663,38290,46444,49688,44898,49804,31749,20914,135,67796,106799,64655,40119,2283,92224,170687,7783,97583,84844,41578,23358,7760,107
137,2021,2,D,발달상권,2120203,강남구 삼성동,강남구청역,CS100010,커피-음료,3747672743,357140,81,19,14,16,15,19,18,13,6,0,13,33,24,24,6,35,65,2,25,24,31,14,5,3034633746,713038997,532075902,590545208,554323086,702681918,655007632,489630592,223408405,15918418,490469106,1229220982,886065701,906271566,219726970,1200763176,2192884716,58297690,846312815,821464988,1035360176,476416009,155796204,291913,65227,50708,59047,56897,62265,62996,38983,26244,102,86680,130595,79072,55702,4989,118538,215171,7868,124004,109694,54504,28058,9584,112
138,2021,3,D,발달상권,2120203,강남구 삼성동,강남구청역,CS100010,커피-음료,3197789936,362384,82,18,13,17,15,21,16,12,6,0,15,36,23,23,4,37,63,2,27,27,27,12,5,2611860283,585929653,424221703,528724159,491774440,663351770,503788211,384746911,201182742,6094419,476253112,1135553040,743240611,724829662,111819092,1042666709,1772020084,41741581,769711752,768832422,758290340,335004299,141106398,298871,63513,49436,54921,60450,69380,64684,37515,25998,51,95791,129375,78539,53450,5178,123105,212825,6267,123863,111017,53852,30876,10054,115
139,2021,4,D,발달상권,2120203,강남구 삼성동,강남구청역,CS100010,커피-음료,2702408440,365063,82,18,13,17,17,17,17,10,9,0,17,40,21,19,4,42,58,1,34,32,19,10,4,2211890281,490518159,360059396,449976599,470969605,462041567,468843114,258861422,231656737,11083221,462140647,1069918079,554550879,510280843,94434771,967850735,1331908252,33160516,772418653,742041735,432289146,236645680,83203264,306548,58515,51244,61644,63554,64581,65525,32670,25845,328,100020,130509,71333,55036,7837,131894,205871,5314,126085,110740,52608,32127,10894,98
140,2021,1,A,골목상권,2110968,강남구 삼성동,강남구청역 2번,CS100010,커피-음료,42911690,6585,97,3,20,24,24,17,13,3,0,0,14,51,29,5,0,35,66,0,24,41,22,12,1,41720118,1191572,8599061,10169565,10217308,7262309,5471875,1191572,0,0,6167096,21856754,12608931,2278909,0,12239148,23211956,0,8477229,14461943,7805301,4219481,487147,6441,144,1338,1560,1518,1132,893,144,0,0,1471,3059,1741,314,0,2027,3968,0,1368,2308,1561,652,104,9
141,2021,2,A,골목상권,2110968,강남구 삼성동,강남구청역 2번,CS100010,커피-음료,60729683,8997,100,0,23,21,18,23,15,0,0,0,11,52,30,7,0,36,64,0,31,31,27,9,2,60587805,141878,13737703,12565414,10850998,14083082,9350608,141878,0,0,6606613,31247627,18300789,4467320,107334,18371686,32672231,0,15913033,15693031,13855690,4740962,841203,8966,31,2074,1902,1581,1925,1484,31,0,0,1668,4391,2353,554,31,2544,5650,0,2415,2882,2139,657,104,9
142,2021,3,A,골목상권,2110968,강남구 삼성동,강남구청역 2번,CS100010,커피-음료,50302100,7458,99,1,23,17,21,21,17,1,0,0,13,50,31,6,0,41,59,0,25,36,25,11,3,49983388,318712,11696838,8746357,10661681,10368106,8510406,318712,0,0,6583182,25145883,15595040,2977995,0,17774077,25572233,105895,10958289,15366438,10656549,4781044,1478098,7417,41,1574,1472,1416,1627,1328,41,0,0,1644,3515,1879,420,0,2759,4116,10,1718,2655,1506,787,199,9
143,2021,4,A,골목상권,2110968,강남구 삼성동,강남구청역 2번,CS100010,커피-음료,22158650,3900,100,0,20,18,20,21,21,0,0,0,16,59,24,1,0,54,46,0,35,22,24,19,1,22158650,0,4494976,3888982,4382484,4723889,4668319,0,0,0,3555742,13039031,5252096,311781,0,9981780,8564443,0,6428985,4055558,4425253,3467517,168911,3900,0,883,643,831,720,823,0,0,0,1089,1950,802,59,0,1786,1731,0,1357,677,784,646,53,6
144,2021,1,A,골목상권,2110973,강남구 삼성동,강남구청역 4번,CS100010,커피-음료,15845143,1623,83,17,11,19,19,20,14,17,0,0,21,56,19,4,0,32,68,0,25,28,27,16,4,13190163,2654980,1797151,3075344,3063379,3123099,2131190,2654980,0,0,3395376,8816572,2978875,654320,0,4803323,10225818,3326,3792846,4196359,4029192,2437653,569766,1441,182,204,363,310,323,241,182,0,0,524,746,282,71,0,406,1164,1,567,351,418,204,31,9
145,2021,2,A,골목상권,2110973,강남구 삼성동,강남구청역 4번,CS100010,커피-음료,22224706,2153,88,12,15,17,18,17,20,10,2,0,22,51,19,6,2,32,68,0,26,30,30,11,4,19526933,2697773,3411871,3733244,4009396,3869721,4502701,2218922,478851,0,4845464,11393868,4241633,1416209,327532,6971201,14760769,0,5566130,6508955,6569505,2316267,771111,1928,225,366,383,429,356,394,172,53,0,690,872,456,128,7,733,1384,0,755,495,638,162,66,10
146,2021,3,A,골목상권,2110973,강남구 삼성동,강남구청역 4번,CS100010,커피-음료,21896159,2229,80,20,13,11,22,17,17,15,6,0,23,50,23,4,0,37,63,0,24,29,27,16,5,17443037,4453122,2843684,2385546,4868910,3624378,3720519,3184919,1268203,0,4998614,11002553,5058157,836835,0,7426523,12654402,2464,4730837,5766728,5333192,3181362,1066344,1922,307,315,325,465,448,369,229,78,0,805,810,509,105,0,817,1282,1,691,495,572,237,102,9
147,2021,4,A,골목상권,2110973,강남구 삼성동,강남구청역 4번,CS100010,커피-음료,18741656,2108,90,10,9,22,19,23,17,9,1,0,20,53,26,2,0,33,67,0,25,31,31,11,3,16939905,1801751,1690516,4071422,3590229,4381661,3206077,1592786,208965,0,3690935,9880723,4776565,393433,0,5673559,11725468,0,4306794,5342193,5439962,1828914,481165,1917,191,218,454,420,436,389,184,7,0,614,841,609,44,0,607,1393,0,721,499,549,181,52,6
148,2021,1,D,발달상권,2120221,강남구 삼성동,봉은사역,CS100010,커피-음료,953877937,139493,88,12,17,19,19,17,15,7,5,0,29,44,18,8,1,59,41,0,24,36,25,12,3,839901055,113976882,163685219,181126435,185300426,163345631,146443344,68886341,45090541,0,276781797,417746685,175478304,78871266,4999885,482495927,331187204,2769393,191151958,294141234,204359723,96432084,24828737,125124,14369,24982,26667,27303,23431,22741,8567,5802,0,54240,52520,22582,9729,422,73755,54303,446,32936,45202,31489,14488,3490,51
149,2021,2,D,발달상권,2120221,강남구 삼성동,봉은사역,CS100010,커피-음료,1260068002,184586,84,16,16,17,17,17,17,9,7,0,25,42,21,11,1,54,46,1,24,36,24,12,4,1057822019,202245983,206212579,211700486,215029756,215997108,208882090,112278589,89967394,0,314712071,528866914,262739293,142593042,11156682,591220307,508561233,6661794,261939710,395436292,260127314,131026507,44589925,160023,24563,32416,32408,31292,32385,31522,14042,10521,0,63477,69229,33591,17226,1063,91524,79535,1062,44733,61381,39173,19139,5568,54
150,2021,3,D,발달상권,2120221,강남구 삼성동,봉은사역,CS100010,커피-음료,1137436007,164468,89,11,16,18,18,21,18,6,4,0,28,41,22,9,1,56,44,1,23,36,23,13,5,1015832046,121603961,176043685,198594711,207993259,234110603,199089788,71642318,49961643,0,319037889,466831644,246962380,99251786,5352308,528263086,421431805,7993895,220160779,339873255,217753137,121421964,42491858,148286,16182,26785,28244,29039,34648,29570,9620,6562,0,62287,59683,29412,12562,524,83400,65862,1583,39378,52564,32357,17873,5504,54
151,2021,4,D,발달상권,2120221,강남구 삼성동,봉은사역,CS100010,커피-음료,1103725686,157564,86,14,14,17,18,19,19,8,5,0,28,42,20,9,1,56,44,1,25,36,24,11,4,950396464,153329222,158383331,187584501,194435454,203882073,206111105,93239015,60090207,796435,310616630,467928850,222563876,96595629,5224266,525178541,406646663,8159595,227915641,332187568,219102812,106472333,37987252,139786,17778,23641,28976,28478,29725,28966,10811,6967,8,59014,59896,27733,10501,412,81275,62438,1505,38382,51223,33029,14792,4784,49
152,2021,1,A,골목상권,2110995,강남구 삼성동,봉은사역 4번,CS100010,커피-음료,1215537,127,41,59,6,5,8,9,12,34,26,0,0,26,54,20,0,9,91,2,42,21,7,23,5,494568,720969,75467,59804,95402,112962,150933,406762,314207,0,0,315157,654045,246335,0,99198,1054162,21359,485551,247284,75467,264371,59329,63,64,5,10,15,19,14,30,34,0,0,28,57,42,0,15,108,5,43,28,14,23,9,3
